dur,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,3,3,3,3,0,0,0,3,9,0,1
0.658565,8,8,364,962,22.776796,3875.092041,10228.29981,1,2,93.954,87.530141,6261.293722,170.235813,255,4206202985,3443640365,255,0.094569,0.045845,0.048724,46,120,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
9e-06,2,0,388,0,111111.1072,172444432.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,194,0,0,0,3,2,3,1,1,8,0,0,0,3,2,0,0
0.001068,2,2,146,178,2808.988808,546816.5,666666.6875,0,0,0.004,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,4,1,1,1,0,0,0,1,5,0,0
1e-05,2,0,104,0,100000.0025,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,4,0,0
0.519074,10,8,818,1176,32.750628,11358.68848,15859.00977,2,2,57.674889,56.134,3099.466426,74.531734,255,2019920554,425475359,255,0.15112,0.125475,0.025645,82,147,1,178,1,1,1,1,1,1,0,0,1,5,1,0,1
0.00659,18,18,4352,2456,5311.07748,4990592.0,2816388.5,7,7,0.368765,0.356882,19.857511,0.587992,255,3875970949,1734024010,255,0.001672,0.000521,0.001151,242,136,0,0,17,0,9,1,1,4,0,0,0,6,6,0,0
9.674039,10,0,450,0,0.930325,334.916992,0.0,9,0,1074.89325,0.0,2090.753875,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,28,6,6,1,1,27,0,0,0,6,27,0,0
9e-06,2,0,78,0,111111.1072,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,6,2,1,1,1,5,0,0,0,1,5,0,0
0.276074,6,2,998,86,25.355521,24109.47852,1246.042725,2,1,55.2148,0.002,3136.900635,0.0,255,3784440643,3980884185,255,0.212568,0.127851,0.084717,166,43,0,0,5,3,2,2,1,5,0,0,0,2,5,0,0
2e-06,2,0,114,0,500000.0013,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
0.54349,12,8,872,376,34.959245,11775.74609,4842.775391,3,2,48.578274,70.144711,3015.501765,98.703273,255,2676473128,1134336649,255,0.083332,0.052472,0.03086,73,47,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.001096,2,2,130,162,2737.226368,474452.5625,591240.875,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,5,0,3,2,1,2,0,0,0,5,6,0,0
0.494852,49,41,32732,3328,179.851751,518361.0313,52492.46094,16,8,10.301937,12.358975,825.855746,26.027135,255,3415445817,3420622549,255,0.000592,0.000489,0.000103,668,81,0,0,1,0,3,1,1,1,0,0,0,5,1,0,0
1e-05,2,0,168,0,100000.0025,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,1
0.873797,18,8,14092,354,28.610764,121858.9688,2838.187744,6,1,51.399824,111.582141,3672.113509,243.40125,255,2793259692,3565326031,255,0.197694,0.072036,0.125658,783,44,0,0,1,1,2,1,1,1,0,0,0,1,2,0,1
5e-06,2,0,114,0,200000.0051,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,4,4,4,4,0,0,0,4,9,0,1
3.984702,12,10,892,1320,5.270156,1642.280884,2385.121826,2,2,362.245642,432.145438,27867.98905,742.240188,255,3260356780,2789049011,255,0.193678,0.094685,0.098993,74,132,1,210,3,1,2,2,2,3,0,0,4,2,2,0,0
2.069207,8,8,364,1572,7.249154,1233.322754,5319.912598,1,2,295.601,278.721281,21193.2792,605.960063,255,3437269226,79840168,255,0.164608,0.064072,0.100536,46,197,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
3e-06,2,0,234,0,333333.3215,312000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,117,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,0
2.082897,10,8,534,354,8.16171,1847.427002,1190.649414,2,1,231.433,278.622844,13631.84083,503.603437,255,3724844656,381410222,255,0.239752,0.131838,0.107914,53,44,0,0,2,1,1,1,1,1,0,0,0,2,1,0,0
9e-06,2,0,200,0,111111.1072,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,10,7,0,1
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,7,7,3,7,0,0,0,7,14,0,1
0.896651,10,6,534,268,16.728916,4291.524414,1998.547852,2,1,97.022667,160.037797,5348.406924,254.733578,255,297687182,3280737504,255,0.151166,0.096453,0.054713,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
2e-06,2,0,200,0,100000.0025,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,19,2,4,4,4,4,0,0,0,4,18,0,1
0.273094,10,8,774,1324,62.249629,20417.87891,33951.67969,2,2,30.343778,37.866855,1505.275014,55.872531,255,3960094461,351895734,255,0.053597,0.007333,0.046264,77,166,1,249,1,1,2,1,1,1,0,0,1,1,3,0,1
1.727399,12,8,1110,752,10.999196,4714.602539,3047.356201,3,2,153.700815,225.111578,8837.039303,391.059344,255,1272402289,665626697,255,0.287563,0.151607,0.135956,93,94,0,0,4,1,1,1,1,1,0,0,0,1,2,0,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,19,19,10,29,0,0,0,19,29,0,1
0.231829,10,6,626,268,64.702862,19462.62109,7729.835449,2,1,24.079778,38.873398,1224.483941,58.793113,255,355087428,3329135166,255,0.074712,0.037458,0.037254,63,45,0,0,15,1,3,2,1,3,0,0,0,3,10,0,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,28,28,11,28,0,0,0,28,28,0,1
0.028876,66,68,3926,57982,4605.901229,1071339.5,15827677.0,7,27,0.439277,0.420985,23.121477,22.546423,255,3720506091,3744915157,255,0.00082,0.000665,0.000155,59,853,0,0,10,0,5,1,1,1,0,0,0,4,10,0,0
1e-05,2,0,152,0,100000.0025,60800000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,76,0,0,0,1,2,1,1,1,1,0,0,0,9,1,0,1
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,18,18,25,0,0,0,18,25,0,1
1.598518,20,78,1256,92392,60.681205,5975.534668,456462.7813,2,36,84.132529,19.913117,6568.846539,2588.181807,255,2002621533,838159966,255,0.064668,0.050947,0.013721,63,1185,0,0,3,1,1,1,1,1,0,0,0,1,3,0,1
0.630793,10,6,922,268,23.779593,10526.43262,2840.868652,2,1,67.174333,112.021797,3784.815201,188.321906,255,936288336,3399094852,255,0.106873,0.070675,0.036198,92,45,0,0,11,1,4,1,1,11,0,0,0,3,15,0,0
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,10,2,7,7,4,7,0,0,0,7,10,0,1
0.11294,90,164,5592,192828,2240.127531,391712.4063,13575562.0,10,71,1.265405,0.689301,75.739151,43.3203,255,2962896256,2966727673,255,0.000732,0.00058,0.000152,62,1176,0,0,7,0,4,1,1,1,0,0,0,5,6,0,0
8.550902,118,42,116243,2818,18.594529,107832.3594,2573.763428,50,8,73.08463,207.749031,12039.26657,584.6335,255,2832177668,3029331198,255,0.088227,0.032384,0.055843,985,67,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
1.1e-05,2,0,200,0,90909.0902,72727272.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,7,6,6,6,0,0,0,13,9,0,1
3e-06,2,0,114,0,333333.3215,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,42,2,25,25,25,42,0,0,0,26,42,0,1
0.00109,2,2,132,164,2752.293491,484403.6563,601834.8125,0,0,0.004,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,10,1,1,2,0,0,0,10,2,0,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,6,6,6,8,0,0,0,23,8,0,1
6e-06,2,0,114,0,166666.6608,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,19,18,18,20,0,0,0,18,20,0,1
0.005905,24,20,2158,1918,7281.964403,2803048.25,2469771.25,6,5,0.268409,0.244,16.183284,14.662542,255,2244854465,2245144057,255,0.0013,0.001127,0.000173,90,96,0,0,8,0,1,1,1,1,0,0,0,2,6,0,0
0.2955,10,6,1324,268,50.76142,32270.72656,6064.297363,2,1,31.692667,49.386602,1655.887557,80.690367,255,2835316125,3695876134,255,0.094714,0.048559,0.046155,132,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,1
0.310031,10,8,898,446,54.833227,20875.33203,10089.31348,2,2,32.917111,40.859715,1996.086617,57.810938,255,1301132863,3480569212,255,0.075169,0.024007,0.051162,90,56,0,0,18,1,1,1,1,1,0,0,0,9,2,0,1
0.416102,10,6,590,268,36.048854,10209.03516,4306.63623,2,1,46.120667,68.554,2358.283804,97.143828,255,818403427,3346220428,255,0.113845,0.073324,0.040521,59,45,0,0,8,1,4,3,1,8,0,0,0,3,10,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,46,2,41,41,23,46,0,0,0,41,46,0,1
4.862057,10,10,836,1236,3.907811,1238.981689,1831.323608,2,2,540.228556,531.342562,35404.51994,1024.004187,255,2733297016,2692064209,255,0.153313,0.079181,0.074132,84,124,1,167,1,1,1,1,1,1,0,0,1,1,1,0,0
3e-06,2,0,194,0,333333.3215,258666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,97,0,0,0,2,2,1,1,1,2,0,0,0,3,2,0,0
0.862137,14,8,6806,354,24.358077,58644.96875,2876.572998,4,1,66.318232,101.781289,4115.843898,220.542141,255,3871936472,2256928660,255,0.173417,0.103546,0.069871,486,44,0,0,4,1,1,2,1,1,0,0,0,2,4,0,1
0.730238,10,6,1014,268,20.541248,10002.21777,2453.994385,2,1,81.030778,127.976797,4345.768665,192.948375,255,3136605529,1512057480,255,0.182393,0.09035,0.092043,101,45,0,0,7,1,1,2,1,1,0,0,0,2,4,0,1
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,2,2,0,1
0.289276,14,6,8928,320,65.681217,229289.6719,7383.95166,4,1,22.252,57.718,1940.051074,80.805719,255,465036689,792034887,255,0.000675,0.000544,0.000131,638,53,0,0,5,0,4,1,1,2,0,0,0,6,3,0,0
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,5,5,5,23,0,0,0,5,23,0,1
0.383587,10,12,780,4324,54.74638,14640.74609,82672.25,2,3,42.620778,33.026455,2802.929644,3175.175987,255,1713840724,2253741901,255,0.030234,0.015348,0.014886,78,360,1,1663,1,1,1,1,1,1,0,0,1,1,1,0,1
9e-06,2,0,90,0,111111.1072,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,1,6,1,1,1,1,0,0,0,2,1,0,0
1.002276,10,8,514,354,16.961397,3695.589111,2474.368408,2,1,111.245556,125.089289,6412.423845,171.480344,255,3064251702,637851333,255,0.167211,0.126648,0.040563,51,44,0,0,5,1,2,1,1,4,0,0,0,1,4,0,0
8.813867,10,0,450,0,1.021118,367.60257,0.0,9,0,979.318562,0.0,1641.405,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,29,6,24,2,2,27,0,0,0,24,27,0,0
6e-06,2,0,200,0,166666.6608,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,4,4,4,7,0,0,0,21,7,0,1
1.478064,44,246,2258,318262,195.526047,11945.35645,1715590.25,2,121,34.373581,5.982098,1731.272859,739.807691,255,1866687767,1619959019,255,0.057612,0.011587,0.046025,51,1294,0,0,2,1,1,1,1,1,0,0,0,1,2,0,1
0.010899,36,38,2334,16290,6697.862269,1666207.875,11642903.0,7,12,0.302229,0.276892,18.249125,17.112233,255,945643237,945968656,255,0.000797,0.000643,0.000154,65,429,0,0,13,0,1,1,1,1,0,0,0,8,7,0,0
1.096383,10,8,824,1354,15.505531,5414.166504,8646.613281,2,2,121.820333,141.117,7971.497227,306.558031,255,1098740877,3299846419,255,0.128175,0.086378,0.041797,82,169,1,275,1,1,1,1,1,1,0,0,1,1,1,0,0
0.680062,10,8,534,354,24.997721,5658.307617,3646.726318,2,1,75.562444,89.763289,4515.239644,135.607703,255,522385324,324632124,255,0.126234,0.05111,0.075124,53,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
0.183187,10,10,848,4448,103.719154,33364.8125,174859.5781,2,3,20.354111,19.239778,1067.574167,1668.507205,255,1211231981,610014483,255,0.050803,0.005907,0.044896,85,445,1,1766,2,1,1,1,1,2,0,0,1,1,2,0,1
0.777719,10,6,534,268,19.287171,4947.802246,2304.174072,2,1,79.156333,128.382797,4305.221414,180.964219,255,2637561107,769163151,255,0.24141,0.135798,0.105612,53,45,0,0,7,1,2,1,1,6,0,0,0,2,6,0,0
1.715287,34,22,23722,1882,32.064605,107387.2813,8381.104492,14,8,51.978395,79.081766,3310.311319,99.09893,255,1489114817,1000591250,255,0.105583,0.05388,0.051703,698,86,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
9e-06,2,0,114,0,111111.1072,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,4,4,4,4,0,0,0,4,7,0,1
0.741543,10,10,828,1184,25.62225,8048.083496,11500.34473,2,2,82.393667,70.501,5054.397181,113.517906,255,98848121,688736721,255,0.124379,0.069411,0.054968,83,118,1,128,3,1,1,1,1,3,0,0,1,1,3,0,0
0.027999,64,66,3806,52014,4607.307301,1070609.625,14636522.0,7,26,0.438127,0.423492,0.0,24.17361,255,3677711487,1548774586,255,0.000594,0.000469,0.000125,59,788,0,0,2,0,2,1,1,1,0,0,0,5,3,0,0
1e-06,2,0,104,0,1000000.003,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,2,2,1,5,0,0,0,3,5,0,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,9,2,3,3,3,3,0,0,0,3,9,0,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.912,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
1.349624,8,8,364,1530,11.114206,1890.896973,7937.025391,1,2,192.793433,179.893578,12915.85852,374.241812,255,3340466508,4155207665,255,0.231522,0.090366,0.141156,46,191,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
1.977576,36,22,26628,1758,28.823165,104730.2344,6792.153809,15,8,56.474458,90.290336,3698.172087,113.974773,255,710593097,2401164114,255,0.160346,0.081476,0.07887,740,80,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
7e-06,2,0,114,0,142857.1409,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,29,29,19,29,0,0,0,29,29,0,1
1.278893,6,2,998,86,5.473484,5204.500977,268.982635,2,1,255.7786,0.009,16575.12905,0.0,255,2016531471,2839204365,255,1.1668,0.359838,0.806962,166,43,0,0,2,3,1,1,1,3,0,0,0,2,2,0,0
8e-06,2,0,200,0,125000.0003,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,1
1.388442,10,8,564,354,12.243939,2927.021729,1786.174683,2,1,154.271333,187.774,9098.304033,273.226938,255,1355350110,1689365834,255,0.17312,0.073146,0.099974,56,44,0,0,1,1,1,1,1,1,0,0,0,1,2,0,1
0.081084,36,38,2334,16290,900.300944,223965.2813,1564994.375,7,12,2.307314,2.175432,132.541944,126.628543,255,1750676106,3900555950,255,0.000784,0.000583,0.000201,65,429,0,0,4,0,6,1,1,1,0,0,0,3,17,0,0
6e-06,2,0,200,0,166666.6608,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,3,2,2,3,0,0,0,4,9,0,1
1e-06,2,0,114,0,1000000.003,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,41,2,25,25,25,41,0,0,0,25,41,0,1
0.9064,10,10,852,2198,20.962047,6769.638184,17466.90234,2,2,100.711111,92.037555,5466.818144,192.372562,255,1324086744,2544461994,255,0.271303,0.077406,0.193897,85,220,1,632,1,1,1,1,1,1,0,0,1,1,1,0,1
1.807557,16,12,1034,682,14.937288,4293.087402,2770.590332,4,4,120.465735,156.303641,7837.539432,210.780375,255,3750255402,1593340891,255,0.166968,0.088216,0.078752,65,57,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
0.74265,10,8,642,354,22.890999,6226.352051,3339.392822,2,1,80.540667,94.139141,5214.59601,135.436047,255,409723712,2710422047,255,0.151744,0.083674,0.06807,64,44,0,0,5,1,1,1,1,3,0,0,0,1,4,0,0
11.758444,20,0,900,0,1.61586,581.709656,0.0,0,0,618.8655,0.0,687.394563,0.0,0,0,0,0,0.0,0.0,0.0,45,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
1.057336,10,8,2062,354,16.078144,14042.83984,2345.517578,2,1,115.214444,135.714422,7866.690298,183.569875,255,3341505861,3561624955,255,0.142028,0.107327,0.034701,206,44,0,0,5,1,1,1,1,3,0,0,0,1,3,0,0
7e-06,2,0,200,0,166666.6608,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,10,2,6,6,6,6,0,0,0,9,10,0,1
0.042775,96,98,5486,92746,4511.981152,1015359.375,17168906.0,7,42,0.446737,0.439812,0.0,22.546215,255,3370194349,3382578392,255,0.000703,0.000549,0.000154,57,946,0,0,8,0,1,1,1,1,0,0,0,5,9,0,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,19,33,0,0,0,33,33,0,1
0.871442,12,6,4658,268,19.507896,39199.39453,2056.361816,3,1,71.040548,154.940797,4093.669676,205.566609,255,1454595282,3881189222,255,0.197528,0.096737,0.100791,388,45,0,0,4,1,1,1,1,4,0,0,0,2,5,0,0
4e-06,2,0,114,0,250000.0006,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,4,4,4,4,0,0,0,4,12,0,1
9e-06,2,0,90,0,111111.1072,40000000.0,0.0,1,0,0.009,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,19,6,13,1,1,17,0,0,0,13,17,0,0
1.089362,8,0,480,0,6.425779,3084.374023,0.0,0,0,155.623141,0.0,372.314781,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.383638,16,54,1516,66749,179.857055,29652.95508,1366142.0,2,25,25.575867,7.069358,1279.699112,847.500933,255,474698210,2980829899,255,0.053317,0.00806,0.045257,95,1236,1,31964,1,1,1,1,1,1,0,0,1,1,1,0,1
0.424847,6,2,998,86,16.47652,15666.81641,809.703247,2,1,84.9694,0.01,4885.128925,0.0,255,2802403487,2156090235,255,0.33307,0.148001,0.185069,166,43,0,0,2,3,2,2,1,2,0,0,0,2,2,0,0
1.005631,12,18,1580,10168,28.837616,11527.09082,76401.78125,3,5,91.382092,59.122355,9529.700053,7674.661038,255,2742972636,594506869,255,0.000699,0.000544,0.000155,132,565,1,3924,1,0,2,1,1,1,0,0,1,3,2,0,0
0.81665,10,6,1956,268,18.367722,17250.96484,2194.330566,2,1,88.063,144.103406,5476.549616,253.334578,255,4224348689,488579671,255,0.168833,0.09613,0.072703,196,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
3e-06,2,0,168,0,333333.3215,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.440678,30,14,27072,764,97.576915,475086.125,12889.22949,12,4,15.195794,31.843385,1233.120683,54.483918,255,78589308,2284342460,255,0.035573,0.019505,0.016068,902,55,0,0,6,1,1,1,1,6,0,0,0,1,6,0,1
1.1e-05,2,0,1064,0,90909.0902,386909088.0,0.0,0,0,0.011,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,31,2,10,10,1,31,0,0,0,10,31,0,0
9e-06,2,0,78,0,111111.1072,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,14,2,1,3,1,3,0,0,0,4,3,0,0
0.055879,52,42,37228,3380,1664.310368,5227438.0,472449.4063,18,8,1.088706,1.350219,104.389022,3.39543,255,687744050,688736619,255,0.000654,0.000516,0.000138,716,80,0,0,3,0,2,2,1,1,0,0,0,5,2,0,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,20,2,21,20,20,21,0,0,0,21,20,0,1
0.001224,2,2,132,164,2450.980378,431372.5313,535947.6875,0,0,0.002,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,1,0,2,1,1,1,0,0,0,2,2,0,0
0.756049,10,6,1550,268,19.839985,14760.94824,2370.216797,2,1,84.005444,139.025203,4394.988844,256.101656,255,4284770999,915484015,255,0.196022,0.060229,0.135793,155,45,0,0,5,1,1,1,1,1,0,0,0,1,5,0,1
2e-06,2,0,104,0,500000.0013,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,3,0,0,0,1,6,0,0
5.650002,6,0,270,0,0.884955,318.583954,0.0,5,0,1130.000375,0.0,2032.043875,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,37,6,3,1,1,35,0,0,0,3,35,0,0
7e-06,2,0,200,0,142857.1409,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,4,4,4,4,0,0,0,4,9,0,1
0.395642,10,8,694,354,42.968137,12637.6875,6268.292969,2,1,43.331,49.466855,3076.8887,104.513789,255,2688159810,1345449203,255,0.09585,0.049364,0.046486,69,44,1,0,12,1,3,3,1,3,0,0,1,3,11,0,1
0.545704,8,12,424,8824,34.81741,5438.845703,118584.4297,1,4,77.909574,49.559999,4781.649728,3804.32499,255,1477289205,1805494955,255,0.00069,0.00054,0.00015,53,735,0,0,5,0,2,1,1,1,0,0,0,4,5,0,0
6e-06,2,0,104,0,166666.6608,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,4,2,2,2,1,2,0,0,0,2,4,0,1
1.3e-05,2,0,1666,0,76923.07779,512615392.0,0.0,0,0,0.013,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,833,0,0,0,34,2,16,15,1,16,0,0,0,16,34,0,1
0.472133,10,8,922,902,36.006802,14063.83301,13386.05859,2,2,52.385111,63.293145,2818.185934,107.450023,255,2243660608,3825767852,255,0.082239,0.029079,0.05316,92,113,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
0.00111,2,2,146,178,2702.702815,526126.125,641441.4375,0,0,0.01,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,2,4,0,0
1e-05,2,0,114,0,100000.0025,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,4,4,4,4,0,0,0,5,13,0,1
0.052188,44,46,2766,24004,1705.372831,414501.4063,3599754.5,7,16,1.20614,1.148133,71.354404,69.764382,255,2160837400,2174140267,255,0.000649,0.000518,0.000131,63,522,0,0,4,0,2,1,1,1,0,0,0,2,7,0,0
1e-05,2,0,1064,0,100000.0025,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,7,7,1,35,0,0,0,7,35,0,0
8e-06,2,0,114,0,125000.0003,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,7,2,3,3,3,3,0,0,0,3,7,0,1
0.0,1,0,46,0,0.0,0.0,0.0,0,0,60000.744,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.540743,10,6,2516,268,27.73961,33509.44922,3313.95874,2,1,49.848444,96.308,3021.994084,121.825328,255,3026344791,1153807776,255,0.095276,0.059198,0.036078,252,45,0,0,4,1,2,2,1,4,0,0,0,2,4,0,0
0.024339,16,18,1540,1644,1355.848651,474629.1875,510456.4688,4,4,1.601267,1.403235,105.264654,2.746281,255,3483031134,1344021122,255,0.000604,0.00048,0.000124,96,91,0,0,5,0,8,5,1,5,0,0,0,8,18,0,0
0.826604,10,8,2516,354,20.566075,21921.01563,3000.227295,2,1,88.053,94.561711,5254.145952,167.327141,255,2181448561,2701159774,255,0.311815,0.164658,0.147157,252,44,0,0,4,1,1,1,1,4,0,0,0,2,3,0,0
0.466477,42,36,22496,3068,165.067086,376627.3438,51157.93359,10,8,11.368586,13.311457,1142.343666,51.789895,255,114796236,2261186974,255,0.000748,0.000572,0.000176,536,85,0,0,2,0,7,1,1,1,0,0,0,2,2,0,0
